report_date,geoid,short_name,full_name,cases,case_rate,new_cases,case_avg,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-03-05,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-06,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-07,41180,St. Louis,"St. Louis, MO-IL Metro Area",1,3.564362223320838e-4,1,0.14285714285714285,0,0,0,0,0
2020-03-08,41180,St. Louis,"St. Louis, MO-IL Metro Area",1,3.564362223320838e-4,0,0.14285714285714285,0,0,0,0,0
2020-03-09,41180,St. Louis,"St. Louis, MO-IL Metro Area",1,3.564362223320838e-4,0,0.14285714285714285,0,0,0,0,0
2020-03-10,41180,St. Louis,"St. Louis, MO-IL Metro Area",1,3.564362223320838e-4,0,0.14285714285714285,0,0,0,0,0
2020-03-11,41180,St. Louis,"St. Louis, MO-IL Metro Area",1,3.564362223320838e-4,0,0.14285714285714285,0,0,0,0,0
2020-03-12,41180,St. Louis,"St. Louis, MO-IL Metro Area",1,3.564362223320838e-4,0,0.14285714285714285,0,0,0,0,0
2020-03-13,41180,St. Louis,"St. Louis, MO-IL Metro Area",2,7.128724446641676e-4,1,0.2857142857142857,0,0,0,0,0
2020-03-14,41180,St. Louis,"St. Louis, MO-IL Metro Area",4,0.0014257448893283352,2,0.42857142857142855,0,0,0,0,0
2020-03-15,41180,St. Louis,"St. Louis, MO-IL Metro Area",5,0.0017821811116604188,1,0.5714285714285714,0,0,0,0,0
2020-03-16,41180,St. Louis,"St. Louis, MO-IL Metro Area",7,0.0024950535563245863,2,0.8571428571428571,0,0,0,0,0
2020-03-17,41180,St. Louis,"St. Louis, MO-IL Metro Area",9,0.003207926000988754,2,1.1428571428571428,0,0,0,0,0
2020-03-18,41180,St. Louis,"St. Louis, MO-IL Metro Area",15,0.005346543334981257,6,2,0,0,0,0,0
2020-03-19,41180,St. Louis,"St. Louis, MO-IL Metro Area",23,0.008198033113637928,8,3.142857142857143,0,0,0,0,0
2020-03-20,41180,St. Louis,"St. Louis, MO-IL Metro Area",29,0.01033665044763043,6,3.857142857142857,1,3.564362223320838e-4,1,0.14285714285714285,3.4482758620689653
2020-03-21,41180,St. Louis,"St. Louis, MO-IL Metro Area",43,0.015326757560279602,14,5.571428571428571,1,3.564362223320838e-4,0,0.14285714285714285,2.3255813953488373
2020-03-22,41180,St. Louis,"St. Louis, MO-IL Metro Area",80,0.0285148977865667,37,10.714285714285714,1,3.564362223320838e-4,0,0.14285714285714285,1.25
2020-03-23,41180,St. Louis,"St. Louis, MO-IL Metro Area",98,0.03493074978854421,18,13,2,7.128724446641676e-4,1,0.2857142857142857,2.0408163265306123
2020-03-24,41180,St. Louis,"St. Louis, MO-IL Metro Area",106,0.03778223956720088,8,13.857142857142858,2,7.128724446641676e-4,0,0.2857142857142857,1.8867924528301887
2020-03-25,41180,St. Louis,"St. Louis, MO-IL Metro Area",224,0.07984171380238676,118,29.857142857142858,3,0.0010693086669962514,1,0.42857142857142855,1.3392857142857142
2020-03-26,41180,St. Louis,"St. Louis, MO-IL Metro Area",305,0.10871304781128556,81,40.285714285714285,3,0.0010693086669962514,0,0.42857142857142855,0.9836065573770493
2020-03-27,41180,St. Louis,"St. Louis, MO-IL Metro Area",403,0.14364379759982976,98,53.42857142857143,5,0.0017821811116604188,2,0.5714285714285714,1.240694789081886
2020-03-28,41180,St. Louis,"St. Louis, MO-IL Metro Area",505,0.1800002922777023,102,66,6,0.0021386173339925027,1,0.7142857142857143,1.188118811881188
2020-03-29,41180,St. Louis,"St. Louis, MO-IL Metro Area",557,0.19853497583897065,52,68.14285714285714,8,0.0028514897786566704,2,1,1.436265709156194
2020-03-30,41180,St. Louis,"St. Louis, MO-IL Metro Area",616,0.2195647129565636,59,74,8,0.0028514897786566704,0,0.8571428571428571,1.2987012987012987
2020-03-31,41180,St. Louis,"St. Louis, MO-IL Metro Area",849,0.30261435275993914,233,106.14285714285714,9,0.003207926000988754,1,1,1.0600706713780919
2020-04-01,41180,St. Louis,"St. Louis, MO-IL Metro Area",884,0.31508962054156203,35,94.28571428571429,9,0.003207926000988754,0,0.8571428571428571,1.0180995475113122
2020-04-02,41180,St. Louis,"St. Louis, MO-IL Metro Area",1218,0.434139318800478,334,130.42857142857142,16,0.005702979557313341,7,1.8571428571428572,1.3136288998357963
2020-04-03,41180,St. Louis,"St. Louis, MO-IL Metro Area",1418,0.5054265632668948,200,145,21,0.0074851606689737595,5,2.2857142857142856,1.4809590973201692
2020-04-04,41180,St. Louis,"St. Louis, MO-IL Metro Area",1564,0.5574662517273791,146,151.28571428571428,28,0.009980214225298345,7,3.142857142857143,1.7902813299232736
2020-04-05,41180,St. Louis,"St. Louis, MO-IL Metro Area",1625,0.5792088612896362,61,152.57142857142858,35,0.012475267781622933,7,3.857142857142857,2.1538461538461537
2020-04-06,41180,St. Louis,"St. Louis, MO-IL Metro Area",1899,0.6768723862086271,274,183.28571428571428,36,0.012831704003955016,1,4,1.8957345971563981
2020-04-07,41180,St. Louis,"St. Louis, MO-IL Metro Area",2193,0.7816646355742597,294,192,55,0.019603992228264606,19,6.571428571428571,2.5079799361605106
2020-04-08,41180,St. Louis,"St. Louis, MO-IL Metro Area",2450,0.8732687447136053,257,223.71428571428572,60,0.021386173339925027,5,7.285714285714286,2.4489795918367347
2020-04-09,41180,St. Louis,"St. Louis, MO-IL Metro Area",2683,0.9563183845169808,233,209.28571428571428,65,0.023168354451585445,5,7,2.422661200149087
2020-04-10,41180,St. Louis,"St. Louis, MO-IL Metro Area",2902,1.034377917207707,219,212,76,0.02708915289723837,11,7.857142857142857,2.6188835286009646
2020-04-11,41180,St. Louis,"St. Louis, MO-IL Metro Area",3081,1.0981800010051501,179,216.71428571428572,87,0.031009951342891293,11,8.428571428571429,2.8237585199610513
2020-04-12,41180,St. Louis,"St. Louis, MO-IL Metro Area",3218,1.1470117634646455,137,227.57142857142858,88,0.03136638756522338,1,7.571428571428571,2.7346177750155376
2020-04-13,41180,St. Louis,"St. Louis, MO-IL Metro Area",3388,1.2076059212611,170,212.71428571428572,106,0.03778223956720088,18,10,3.128689492325856
2020-04-14,41180,St. Louis,"St. Louis, MO-IL Metro Area",3639,1.297071413066453,251,206.57142857142858,115,0.040990165568189636,9,8.571428571428571,3.1602088485847757
2020-04-15,41180,St. Louis,"St. Louis, MO-IL Metro Area",3782,1.3480417928599409,143,190.28571428571428,130,0.04633670890317089,15,10,3.437334743521946
2020-04-16,41180,St. Louis,"St. Louis, MO-IL Metro Area",3936,1.4029329710990817,154,179,140,0.04990107112649173,10,10.714285714285714,3.556910569105691
2020-04-17,41180,St. Louis,"St. Louis, MO-IL Metro Area",4068,1.4499825524469168,132,166.57142857142858,158,0.05631692312846923,18,11.714285714285714,3.8839724680432646
2020-04-18,41180,St. Louis,"St. Louis, MO-IL Metro Area",4288,1.5283985213599751,220,172.42857142857142,167,0.05952484912945799,9,11.428571428571429,3.8945895522388057
2020-04-19,41180,St. Louis,"St. Louis, MO-IL Metro Area",4424,1.5768738475971387,136,172.28571428571428,173,0.061663466463450486,6,12.142857142857142,3.9104882459312837
2020-04-20,41180,St. Louis,"St. Louis, MO-IL Metro Area",4559,1.62499273761197,135,167.28571428571428,178,0.06344564757511091,5,10.285714285714286,3.904364992322878
2020-04-21,41180,St. Louis,"St. Louis, MO-IL Metro Area",4671,1.6649135945131635,112,147.42857142857142,200,0.07128724446641675,22,12.142857142857142,4.281738385784629
2020-04-22,41180,St. Louis,"St. Louis, MO-IL Metro Area",4881,1.739765201202901,210,157,217,0.07734666024606218,17,12.428571428571429,4.44581028477771
2020-04-23,41180,St. Louis,"St. Louis, MO-IL Metro Area",5006,1.7843197289944115,125,152.85714285714286,227,0.08091102246938302,10,12.428571428571429,4.534558529764283
2020-04-24,41180,St. Louis,"St. Louis, MO-IL Metro Area",5285,1.8837654350250628,279,173.85714285714286,248,0.08839618313835677,21,12.857142857142858,4.692526017029328
2020-04-25,41180,St. Louis,"St. Louis, MO-IL Metro Area",5472,1.9504190086011624,187,169.14285714285714,269,0.09588134380733054,21,14.571428571428571,4.91593567251462
2020-04-26,41180,St. Louis,"St. Louis, MO-IL Metro Area",5638,2.0095874215082885,166,173.42857142857142,271,0.09659421625199471,2,14,4.806669031571479
2020-04-27,41180,St. Louis,"St. Louis, MO-IL Metro Area",5795,2.065547908414426,157,176.57142857142858,286,0.10194075958697596,15,15.428571428571429,4.935289042277826
2020-04-28,41180,St. Louis,"St. Louis, MO-IL Metro Area",5955,2.1225777039875586,160,183.42857142857142,314,0.11192097381227431,28,16.285714285714285,5.2728799328295555
2020-04-29,41180,St. Louis,"St. Louis, MO-IL Metro Area",6052,2.1571520175537713,97,167.28571428571428,325,0.11584177225792723,11,15.428571428571429,5.370125578321216
2020-04-30,41180,St. Louis,"St. Louis, MO-IL Metro Area",6165,2.197429310677297,113,165.57142857142858,339,0.1208318793705764,14,16,5.4987834549878345
2020-05-01,41180,St. Louis,"St. Louis, MO-IL Metro Area",6332,2.2569541598067544,167,149.57142857142858,355,0.12653485892788977,16,15.285714285714286,5.606443461781428
2020-05-02,41180,St. Louis,"St. Louis, MO-IL Metro Area",6555,2.336439437386809,223,154.71428571428572,376,0.13402001959686352,21,15.285714285714286,5.7360793287566745
2020-05-03,41180,St. Louis,"St. Louis, MO-IL Metro Area",6844,2.4394495056407814,289,172.28571428571428,384,0.13687150937552017,8,16.142857142857142,5.610753945061368
2020-05-04,41180,St. Louis,"St. Louis, MO-IL Metro Area",6982,2.488637704322609,138,169.57142857142858,393,0.1400794353765089,9,15.285714285714286,5.628759667716986
2020-05-05,41180,St. Louis,"St. Louis, MO-IL Metro Area",7078,2.522855581666489,96,160.42857142857142,423,0.15077252204647146,30,15.571428571428571,5.976264481491947
2020-05-06,41180,St. Louis,"St. Louis, MO-IL Metro Area",7282,2.595568571022234,204,175.71428571428572,446,0.15897055516010938,23,17.285714285714285,6.124691018950838
2020-05-07,41180,St. Louis,"St. Louis, MO-IL Metro Area",7499,2.6729152312682962,217,190.57142857142858,478,0.17037651427473605,32,19.857142857142858,6.374183224429925
2020-05-08,41180,St. Louis,"St. Louis, MO-IL Metro Area",7616,2.71461826928115,117,183.42857142857142,508,0.18106960094469857,30,21.857142857142858,6.670168067226891
2020-05-09,41180,St. Louis,"St. Louis, MO-IL Metro Area",7769,2.769153011297959,153,173.42857142857142,523,0.1864161442796798,15,21,6.731883125241343
2020-05-10,41180,St. Louis,"St. Louis, MO-IL Metro Area",7914,2.820836263536111,145,152.85714285714286,537,0.191406251392329,14,21.857142857142858,6.785443517816528
2020-05-11,41180,St. Louis,"St. Louis, MO-IL Metro Area",8046,2.867885844883946,132,152,546,0.19461417739331774,9,21.857142857142858,6.785980611483968
2020-05-12,41180,St. Louis,"St. Louis, MO-IL Metro Area",8129,2.897470051337509,83,150.14285714285714,567,0.2020993380622915,21,20.571428571428573,6.975027678681264
2020-05-13,41180,St. Louis,"St. Louis, MO-IL Metro Area",8348,2.9755295840282354,219,152.28571428571428,592,0.2110102436205936,25,20.857142857142858,7.0915189266890275
2020-05-14,41180,St. Louis,"St. Louis, MO-IL Metro Area",8412,2.998341502257489,64,130.42857142857142,606,0.21600035073324278,14,18.285714285714285,7.2039942938659065
2020-05-15,41180,St. Louis,"St. Louis, MO-IL Metro Area",8450,3.011886078706108,38,119.14285714285714,625,0.22277263895755237,19,16.714285714285715,7.396449704142012
2020-05-16,41180,St. Louis,"St. Louis, MO-IL Metro Area",8644,3.0810347058385323,194,125,640,0.2281191822925336,15,16.714285714285715,7.403979639055993
2020-05-17,41180,St. Louis,"St. Louis, MO-IL Metro Area",8891,3.169074452754557,247,139.57142857142858,651,0.23203998073818655,11,16.285714285714285,7.322011022382184
2020-05-18,41180,St. Louis,"St. Louis, MO-IL Metro Area",8987,3.203292330098437,96,134.42857142857142,657,0.23417859807217906,6,15.857142857142858,7.3105596973406035
2020-05-19,41180,St. Louis,"St. Louis, MO-IL Metro Area",9093,3.241074569665638,106,137.71428571428572,679,0.24202019496348487,22,16,7.467282525019246
2020-05-20,41180,St. Louis,"St. Louis, MO-IL Metro Area",9171,3.2688765950075407,78,117.57142857142857,692,0.24665386585380195,13,14.285714285714286,7.545523934140225
2020-05-21,41180,St. Louis,"St. Louis, MO-IL Metro Area",9302,3.3155697401330433,131,127.14285714285714,720,0.2566340800791003,28,16.285714285714285,7.740270909481832
2020-05-22,41180,St. Louis,"St. Louis, MO-IL Metro Area",9370,3.339807403251625,68,131.42857142857142,729,0.2598420060800891,9,14.857142857142858,7.780149413020278
2020-05-23,41180,St. Louis,"St. Louis, MO-IL Metro Area",9452,3.369035173482856,82,115.42857142857143,742,0.2644756769704062,13,14.571428571428571,7.850190435886585
2020-05-24,41180,St. Louis,"St. Louis, MO-IL Metro Area",9568,3.4103817752733776,116,96.71428571428571,750,0.2673271667490628,8,14.142857142857142,7.8386287625418065
2020-05-25,41180,St. Louis,"St. Louis, MO-IL Metro Area",9696,3.4560056117318845,128,101.28571428571429,755,0.26910934786072327,5,14,7.786716171617162
2020-05-26,41180,St. Louis,"St. Louis, MO-IL Metro Area",9793,3.4905799252980967,97,100,760,0.27089152897238367,5,11.571428571428571,7.760645358929848
2020-05-27,41180,St. Louis,"St. Louis, MO-IL Metro Area",9900,3.5287186010876295,107,104.14285714285714,766,0.2730301463063762,6,10.571428571428571,7.737373737373737
2020-05-28,41180,St. Louis,"St. Louis, MO-IL Metro Area",10043,3.579688980881117,143,105.85714285714286,783,0.2790895620860216,17,9,7.796475156825649
2020-05-29,41180,St. Louis,"St. Louis, MO-IL Metro Area",10130,3.610698932224009,87,108.57142857142857,807,0.28764403142199163,24,11.142857142857142,7.9664363277393875
2020-05-30,41180,St. Louis,"St. Louis, MO-IL Metro Area",10227,3.6452732457902206,97,110.71428571428571,851,0.3033272252046033,44,15.571428571428571,8.321110785176494
2020-05-31,41180,St. Louis,"St. Louis, MO-IL Metro Area",10309,3.6745010160214515,82,105.85714285714286,855,0.30475297009393165,4,15,8.293723930546125
2020-06-01,41180,St. Louis,"St. Louis, MO-IL Metro Area",10427,3.716560490256638,118,104.42857142857143,859,0.30617871498326,4,14.857142857142858,8.238227678143282
2020-06-02,41180,St. Louis,"St. Louis, MO-IL Metro Area",10585,3.772877413385107,158,113.14285714285714,865,0.3083173323172525,6,15,8.171941426547
2020-06-03,41180,St. Louis,"St. Louis, MO-IL Metro Area",10684,3.808164599395983,99,112,874,0.31152525831824124,9,15.428571428571429,8.180456757768626
2020-06-04,41180,St. Louis,"St. Louis, MO-IL Metro Area",10815,3.854857744521486,131,110.28571428571429,879,0.3133074394299017,5,13.714285714285714,8.12760055478502
2020-06-05,41180,St. Louis,"St. Louis, MO-IL Metro Area",10961,3.90689743298197,146,118.71428571428571,889,0.3168718016532225,10,11.714285714285714,8.110573852750662
2020-06-06,41180,St. Louis,"St. Louis, MO-IL Metro Area",11050,3.938620256769526,89,117.57142857142857,896,0.31936685520954705,7,6.428571428571429,8.108597285067873
2020-06-07,41180,St. Louis,"St. Louis, MO-IL Metro Area",11320,4.034858036799188,270,144.42857142857142,897,0.31972329143187916,1,6,7.924028268551236
2020-06-08,41180,St. Louis,"St. Louis, MO-IL Metro Area",11391,4.060165008584767,71,137.71428571428572,909,0.32400052609986413,12,7.142857142857143,7.979984198051094
2020-06-09,41180,St. Louis,"St. Louis, MO-IL Metro Area",11556,4.11897698526956,165,138.71428571428572,931,0.33184212299117,22,9.428571428571429,8.056420906888198
2020-06-10,41180,St. Louis,"St. Louis, MO-IL Metro Area",11639,4.148561191723123,83,136.42857142857142,936,0.3336243041028304,5,8.857142857142858,8.041928000687344
2020-06-11,41180,St. Louis,"St. Louis, MO-IL Metro Area",11807,4.208442477074914,168,141.71428571428572,952,0.33932728366014375,16,10.428571428571429,8.063013466587618
2020-06-12,41180,St. Louis,"St. Louis, MO-IL Metro Area",11891,4.238383119750808,84,132.85714285714286,964,0.34360451832812877,12,10.714285714285714,8.106971659238079
2020-06-13,41180,St. Louis,"St. Louis, MO-IL Metro Area",12027,4.2868584459879715,136,139.57142857142858,969,0.34538669943978917,5,10.428571428571429,8.056872037914692
2020-06-14,41180,St. Louis,"St. Louis, MO-IL Metro Area",12112,4.317155524886199,85,113.14285714285714,971,0.34609957188445334,2,10.571428571428571,8.016842800528401
2020-06-15,41180,St. Louis,"St. Louis, MO-IL Metro Area",12264,4.371333830680676,152,124.71428571428571,975,0.3475253167737817,4,9.428571428571429,7.950097847358122
2020-06-16,41180,St. Louis,"St. Louis, MO-IL Metro Area",12346,4.400561600911906,82,112.85714285714286,979,0.34895106166311,4,6.857142857142857,7.929693827960473
2020-06-17,41180,St. Louis,"St. Louis, MO-IL Metro Area",12439,4.433710169588791,93,114.28571428571429,996,0.3550104774427555,17,8.571428571428571,8.007074523675536
2020-06-18,41180,St. Louis,"St. Louis, MO-IL Metro Area",12624,4.499650870720226,185,116.71428571428571,1034,0.3685550538913746,38,11.714285714285714,8.190747782002534
2020-06-19,41180,St. Louis,"St. Louis, MO-IL Metro Area",12755,4.546344015845729,131,123.42857142857143,1043,0.3717629798923634,9,11.285714285714286,8.17718541748334
2020-06-20,41180,St. Louis,"St. Louis, MO-IL Metro Area",12866,4.585908436524591,111,119.85714285714286,1046,0.3728322885593596,3,11,8.129954919944037
2020-06-21,41180,St. Louis,"St. Louis, MO-IL Metro Area",12936,4.610858972087836,70,117.71428571428571,1047,0.37318872478169174,1,10.857142857142858,8.09369202226345
2020-06-22,41180,St. Louis,"St. Louis, MO-IL Metro Area",12985,4.628324346982108,49,103,1050,0.37425803344868797,3,10.714285714285714,8.086253369272237
2020-06-23,41180,St. Louis,"St. Louis, MO-IL Metro Area",13106,4.67145312988429,121,108.57142857142857,1058,0.37710952322734465,8,11.285714285714286,8.072638486189533
2020-06-24,41180,St. Louis,"St. Louis, MO-IL Metro Area",13298,4.739888884572051,192,122.71428571428571,1063,0.37889170433900504,5,9.571428571428571,7.993683260640698
2020-06-25,41180,St. Louis,"St. Louis, MO-IL Metro Area",13467,4.800126606146172,169,120.42857142857143,1065,0.37960457678366927,2,4.428571428571429,7.908220093562041
2020-06-26,41180,St. Louis,"St. Louis, MO-IL Metro Area",13658,4.8682059246116,191,129,1074,0.382812502784658,9,4.428571428571429,7.863523209840387
2020-06-27,41180,St. Louis,"St. Louis, MO-IL Metro Area",13838,4.932364444631376,180,138.85714285714286,1077,0.38388181145165423,3,4.428571428571429,7.782916606446018
2020-06-28,41180,St. Louis,"St. Louis, MO-IL Metro Area",13998,4.989394240204509,160,151.71428571428572,1077,0.38388181145165423,0,4.285714285714286,7.693956279468496
2020-06-29,41180,St. Louis,"St. Louis, MO-IL Metro Area",14283,5.090978563569153,285,185.42857142857142,1078,0.38423824767398634,1,4,7.547434012462367
2020-06-30,41180,St. Louis,"St. Louis, MO-IL Metro Area",14525,5.177236129373517,242,202.71428571428572,1086,0.38708973745264297,8,4,7.476764199655767
2020-07-01,41180,St. Louis,"St. Louis, MO-IL Metro Area",14649,5.221434220942696,124,193,1097,0.39101053589829593,11,4.857142857142857,7.488565772407672
2020-07-02,41180,St. Louis,"St. Louis, MO-IL Metro Area",14879,5.303414552079074,230,201.71428571428572,1100,0.39207984456529216,3,5,7.392969957658445
2020-07-03,41180,St. Louis,"St. Louis, MO-IL Metro Area",15026,5.355810676761891,147,195.42857142857142,1102,0.3927927170099563,2,4,7.333954478903235
2020-07-04,41180,St. Louis,"St. Louis, MO-IL Metro Area",15215,5.423177122782655,189,196.71428571428572,1104,0.39350558945462055,2,3.857142857142857,7.255997371015445
2020-07-05,41180,St. Louis,"St. Louis, MO-IL Metro Area",15328,5.46345441590618,113,190,1104,0.39350558945462055,0,3.857142857142857,7.20250521920668
2020-07-06,41180,St. Louis,"St. Louis, MO-IL Metro Area",15501,5.5251178823696305,173,174,1106,0.39421846189928467,2,4,7.135023546867944
2020-07-07,41180,St. Louis,"St. Louis, MO-IL Metro Area",15863,5.654147794853845,362,191.14285714285714,1115,0.3974263879002734,9,4.142857142857143,7.028935258147892
2020-07-08,41180,St. Louis,"St. Louis, MO-IL Metro Area",16254,5.793514357785689,391,229.28571428571428,1118,0.3984956965672697,3,3,6.878306878306878
2020-07-09,41180,St. Louis,"St. Louis, MO-IL Metro Area",16861,6.009871144741265,607,283.14285714285717,1119,0.39885213278960174,1,2.7142857142857144,6.636617045252358
2020-07-10,41180,St. Louis,"St. Louis, MO-IL Metro Area",17235,6.143178291893464,374,315.57142857142856,1121,0.3995650052342659,2,2.7142857142857144,6.504206556425878
2020-07-11,41180,St. Louis,"St. Louis, MO-IL Metro Area",17576,6.264723043708705,341,337.2857142857143,1123,0.4002778776789301,2,2.7142857142857144,6.389394629039599
2020-07-12,41180,St. Louis,"St. Louis, MO-IL Metro Area",17882,6.373792527742323,306,364.85714285714283,1123,0.4002778776789301,0,2.7142857142857144,6.280058159042613
2020-07-13,41180,St. Louis,"St. Louis, MO-IL Metro Area",18169,6.47608972355163,287,381.14285714285717,1134,0.404198676124583,11,4,6.241400187131927
2020-07-14,41180,St. Louis,"St. Louis, MO-IL Metro Area",18721,6.672842518278941,552,408.2857142857143,1138,0.40562442101391133,4,3.2857142857142856,6.078735110303937
2020-07-15,41180,St. Louis,"St. Louis, MO-IL Metro Area",19423,6.923060746356064,702,452.7142857142857,1141,0.4066937296809076,3,3.2857142857142856,5.874478710806776
2020-07-16,41180,St. Louis,"St. Louis, MO-IL Metro Area",19930,7.10377391107843,507,438.42857142857144,1143,0.4074066021255718,2,3.4285714285714284,5.735072754641244
